x,top_y,bottom_y,height
1040,649,1303,655
1041,649,1303,655
1042,649,1303,655
1043,649,1303,655
1044,649,1303,655
1045,649,1303,655
1046,649,1303,655
1047,649,1303,655
1048,649,1303,655
1049,649,1303,655
1050,649,1303,655
1051,649,1303,655
1052,649,1303,655
1053,649,1303,655
1054,649,1303,655
1055,649,1303,655
1056,649,1303,655
1057,649,1303,655
1058,649,1303,655
1059,649,1303,655
1060,649,1303,655
1061,649,1303,655
1062,649,1303,655
1063,649,1303,655
1064,649,1303,655
1065,649,1303,655
1066,649,1303,655
1067,649,1303,655
1068,649,1303,655
1069,649,1303,655
1070,649,1303,655
1071,649,1303,655
1072,649,1303,655
1073,649,1303,655
1074,649,1303,655
1075,649,1303,655
1076,649,1303,655
1077,649,1303,655
1078,649,1303,655
1079,649,1303,655
1080,649,1303,655
1081,649,1303,655
1082,649,1303,655
1083,649,1303,655
1084,649,1303,655
1085,649,1303,655
1086,649,1303,655
1087,649,1303,655
1088,649,1303,655
1089,649,1303,655
1090,649,1303,655
1091,649,1303,655
1092,649,1303,655
1093,649,1303,655
1094,649,1303,655
1095,649,1303,655
1096,649,1303,655
1097,649,1303,655
1098,649,1303,655
1099,649,1303,655
1100,649,1303,655
1101,649,1303,655
1102,649,1303,655
1103,649,1303,655
1104,649,1303,655
1105,649,1303,655
1106,649,1303,655
1107,649,1303,655
1108,649,1303,655
1109,649,1303,655
1110,649,1303,655
1111,649,1303,655
1112,649,1303,655
1113,649,1303,655
1114,649,1303,655
1115,649,1303,655
1116,649,1303,655
1117,649,1303,655
1118,649,1303,655
1119,649,1303,655
1120,649,1303,655
1121,649,1303,655
1122,649,1303,655
1123,649,1303,655
1124,649,1303,655
1125,649,1303,655
1126,649,1303,655
1127,649,1303,655
1128,649,1303,655
1129,649,1303,655
1130,649,1303,655
1131,649,1303,655
1132,649,1303,655
1133,649,1303,655
1134,649,1303,655
1135,649,1303,655
1136,649,1303,655
1137,649,1303,655
1138,649,1303,655
1139,649,1303,655
1140,649,1303,655
1141,649,1303,655
1142,649,1303,655
1143,649,1303,655
1144,649,1303,655
1145,649,1303,655
1146,649,1303,655
1147,649,1303,655
1148,649,1303,655
1149,649,1303,655
1150,649,1303,655
1151,649,1303,655
1152,649,1303,655
1153,649,1303,655
1154,649,1303,655
1155,649,1303,655
1156,649,1303,655
1157,649,1303,655
1158,649,1303,655
1159,649,1303,655
1160,649,1303,655
1161,649,1303,655
1162,649,1303,655
1163,649,1303,655
1164,649,1303,655
1165,649,1303,655
1166,649,1303,655
1167,649,1303,655
1168,649,1303,655
1169,649,1303,655
1170,649,1303,655
1171,649,1303,655
1172,649,1303,655
1173,649,1303,655
1174,649,1303,655
1175,649,1303,655
1176,649,1303,655
1177,649,1303,655
1178,649,1303,655
1179,649,1303,655
1180,649,1303,655
1181,649,1303,655
1182,649,1303,655
1183,649,1303,655
1184,649,1303,655
1185,649,1303,655
1186,649,1303,655
1187,649,1303,655
1188,649,1303,655
1189,649,1303,655
1190,649,1303,655
1191,649,1303,655
1192,649,1303,655
1193,649,1303,655
1194,649,1303,655
1195,649,1303,655
1196,649,1303,655
1197,649,1303,655
1198,649,1303,655
1199,649,1303,655
1200,649,1303,655
1201,649,1303,655
1202,649,1303,655
1203,649,1303,655
1204,649,1303,655
1205,649,1303,655
1206,649,1303,655
1207,649,1303,655
1208,649,1303,655
1209,649,1303,655
1210,649,1303,655
1211,649,1303,655
1212,649,1303,655
1213,649,1303,655
1214,649,1303,655
1215,649,1303,655
1216,649,1303,655
1217,649,1303,655
1218,649,1303,655
1219,649,1303,655
1220,649,1303,655
1221,649,1303,655
1222,649,1303,655
1223,649,1303,655
1224,649,1303,655
1225,649,1303,655
1226,649,1303,655
1227,649,1303,655
1228,649,1303,655
1229,649,1303,655
1230,649,1303,655
1231,649,1303,655
1232,649,1303,655
1233,649,1303,655
1234,649,1303,655
1235,649,1303,655
1236,649,1303,655
1237,649,1303,655
1238,649,1303,655
1239,649,1303,655
1240,649,1303,655
1241,649,1303,655
1242,649,1303,655
1243,649,1303,655
1244,649,1303,655
1245,649,1303,655
1246,649,1303,655
1247,649,1303,655
1248,649,1303,655
1249,649,1303,655
1250,649,1303,655
1251,649,1303,655
1252,649,1303,655
1253,649,1303,655
1254,649,1303,655
1255,649,1303,655
1256,649,1303,655
1257,649,1303,655
1258,649,1303,655
1259,649,1303,655
1260,649,1303,655
1261,649,1303,655
1262,649,1303,655
1263,649,1303,655
1264,649,1303,655
1265,649,1303,655
1266,649,1303,655
1267,649,1303,655
1268,649,1303,655
1269,649,1303,655
1270,649,1303,655
1271,649,1303,655
1272,649,1303,655
1273,649,1303,655
1274,649,1303,655
1275,649,1303,655
1276,649,1303,655
1277,649,1303,655
1278,649,1303,655
1279,649,1303,655
1280,649,1303,655
1281,649,1303,655
1282,649,1303,655
1283,649,1303,655
1284,649,1303,655
1285,649,1303,655
1286,649,1303,655
1287,649,1303,655
1288,649,1303,655
1289,649,1303,655
1290,649,1303,655
1291,649,1303,655
1292,649,1303,655
1293,649,1303,655
1294,649,1303,655
1295,649,1303,655
1296,649,1303,655
1297,649,1303,655
1298,649,1303,655
1299,649,1303,655
1300,649,1303,655
1301,649,1303,655
1302,649,1303,655
1303,649,1303,655
1304,649,1303,655
1305,649,1303,655
1306,649,1303,655
1307,649,1303,655
1308,649,1303,655
1309,649,1303,655
1310,649,1303,655
1311,649,1303,655
1312,649,1303,655
1313,649,1303,655
1314,649,1303,655
1315,649,1303,655
1316,649,1303,655
1317,649,1303,655
1318,649,1303,655
1319,649,1303,655
1320,649,1303,655
1321,649,1303,655
1322,649,1303,655
1323,649,1303,655
1324,649,1303,655
1325,649,1303,655
1326,649,1303,655
1327,649,1303,655
1328,649,1303,655
1329,649,1303,655
1330,649,1303,655
1331,649,1303,655
1332,649,1303,655
1333,649,1303,655
1334,649,1303,655
1335,649,1303,655
1336,649,1303,655
1337,649,1303,655
1338,649,1303,655
1339,649,1303,655
1340,649,1303,655
1341,649,1303,655
1342,649,1303,655
1343,649,1303,655
1344,649,1303,655
1345,649,1303,655
1346,649,1303,655
1347,649,1303,655
1348,649,1303,655
1349,649,1303,655
1350,649,1303,655
1351,649,1303,655
1352,649,1303,655
1353,649,1303,655
1354,649,1303,655
1355,649,1303,655
1356,649,1303,655
1357,649,1303,655
1358,649,1303,655
1359,649,1303,655
1360,649,1303,655
1361,649,1303,655
1362,649,1303,655
1363,649,1303,655
1364,649,1303,655
1365,649,1303,655
1366,649,1303,655
1367,649,1303,655
1368,649,1303,655
1369,649,1303,655
1370,649,1303,655
1371,649,1303,655
1372,649,1303,655
1373,649,1303,655
1374,649,1303,655
1375,649,1303,655
1376,649,1303,655
1377,649,1303,655
1378,649,1303,655
1379,649,1303,655
1380,649,1303,655
1381,649,1303,655
1382,649,1303,655
1383,649,1303,655
1384,649,1303,655
1385,649,1303,655
1386,649,1303,655
1387,649,1303,655
1388,649,1303,655
1389,649,1303,655
1390,649,1303,655
1391,649,1303,655
1392,649,1303,655
1393,649,1303,655
1394,649,1303,655
1395,649,1303,655
1396,649,1303,655
1397,649,1303,655
1398,649,1303,655
1399,649,1303,655
1400,649,1303,655
1401,649,1303,655
1402,649,1303,655
1403,649,1303,655
1404,649,1303,655
1405,649,1303,655
1406,649,1303,655
1407,649,1303,655
1408,649,1303,655
1409,649,1303,655
1410,649,1303,655
1411,649,1303,655
1412,649,1303,655
1413,649,1303,655
1414,649,1303,655
1415,649,1303,655
1416,649,1303,655
1417,649,1303,655
1418,649,1303,655
1419,649,1303,655
1420,649,1303,655
1421,649,1303,655
1422,649,1303,655
1423,649,1303,655
1424,649,1303,655
1425,649,1303,655
1426,649,1303,655
1427,649,1303,655
1428,649,1303,655
1429,649,1303,655
1430,649,1303,655
1431,649,1303,655
1432,649,1303,655
1433,649,1303,655
1434,649,1303,655
1435,649,1303,655
1436,649,1303,655
1437,649,1303,655
1438,649,1303,655
1439,649,1303,655
1440,649,1303,655
1441,649,1303,655
1442,649,1303,655
1443,649,1303,655
1444,649,1303,655
1445,649,1303,655
1446,649,1303,655
1447,649,1303,655
1448,649,1303,655
1449,649,1303,655
1450,649,1303,655
1451,649,1303,655
1452,649,1303,655
1453,649,1303,655
1454,649,1303,655
1455,649,1303,655
1456,649,1303,655
1457,649,1303,655
1458,649,1303,655
1459,649,1303,655
1460,649,1303,655
1461,649,1303,655
1462,649,1303,655
1463,649,1303,655
1464,649,1303,655
1465,649,1303,655
1466,649,1303,655
1467,649,1303,655
1468,649,1303,655
1469,649,1303,655
1470,649,1303,655
1471,649,1303,655
1472,649,1303,655
1473,649,1303,655
1474,649,1303,655
1475,649,1303,655
1476,649,1303,655
1477,649,1303,655
1478,649,1303,655
1479,649,1303,655
1480,649,1303,655
1481,649,1303,655
1482,649,1303,655
1483,649,1303,655
1484,649,1303,655
1485,649,1303,655
1486,649,1303,655
1487,649,1303,655
1488,649,1303,655
1489,649,1303,655
1490,649,1303,655
1491,649,1303,655
1492,649,1303,655
1493,649,1303,655
1494,649,1303,655
1495,649,1303,655
1496,649,1303,655
1497,649,1303,655
1498,649,1303,655
1499,649,1303,655
1500,649,1303,655
1501,649,1303,655
1502,649,1303,655
1503,649,1303,655
1504,649,1303,655
1505,649,1303,655
1506,649,1303,655
1507,649,1303,655
1508,649,1303,655
1509,649,1303,655
1510,649,1303,655
1511,649,1303,655
1512,649,1303,655
1513,649,1303,655
1514,649,1303,655
1515,649,1303,655
1516,649,1303,655
1517,649,1303,655
1518,649,1303,655
1519,649,1303,655
1520,649,1303,655
1521,649,1303,655
1522,649,1303,655
1523,649,1303,655
1524,649,1303,655
1525,649,1303,655
1526,649,1303,655
1527,649,1303,655
1528,649,1303,655
1529,649,1303,655
1530,649,1303,655
1531,649,1303,655
1532,649,1303,655
1533,649,1303,655
1534,649,1303,655
1535,649,1303,655
1536,649,1303,655
1537,649,1303,655
1538,649,1303,655
1539,649,1303,655
1540,649,1303,655
1541,649,1303,655
1542,649,1303,655
1543,649,1303,655
1544,649,1303,655
1545,649,1303,655
1546,649,1303,655
1547,649,1303,655
1548,649,1303,655
1549,649,1303,655
1550,649,1303,655
1551,649,1303,655
1552,649,1303,655
1553,649,1303,655
1554,649,1303,655
1555,649,1303,655
1556,649,1303,655
1557,649,1303,655
1558,649,1303,655
1559,649,1303,655
1560,649,1303,655
1561,649,1303,655
1562,649,1303,655
1563,649,1303,655
1564,649,1303,655
1565,649,1303,655
1566,649,1303,655
1567,649,1303,655
1568,649,1303,655
1569,649,1303,655
1570,649,1303,655
1571,649,1303,655
1572,649,1303,655
1573,649,1303,655
1574,649,1303,655
1575,649,1303,655
1576,649,1303,655
1577,649,1303,655
1578,649,1303,655
1579,649,1303,655
1580,649,1303,655
1581,649,1303,655
1582,649,1303,655
1583,649,1303,655
1584,649,1303,655
1585,649,1303,655
1586,649,1303,655
1587,649,1303,655
1588,649,1303,655
1589,649,1303,655
1590,649,1303,655
1591,649,1303,655
1592,649,1303,655
1593,649,1303,655
1594,649,1303,655
1595,649,1303,655
1596,649,1303,655
1597,649,1303,655
1598,649,1303,655
1599,649,1303,655
1600,649,1303,655
1601,649,1303,655
1602,649,1303,655
1603,649,1303,655
1604,649,1303,655
1605,649,1303,655
1606,649,1303,655
1607,649,1303,655
1608,649,1303,655
1609,649,1303,655
1610,649,1303,655
1611,649,1303,655
1612,649,1303,655
1613,649,1303,655
1614,649,1303,655
1615,649,1303,655
1616,649,1303,655
1617,649,1303,655
1618,649,1303,655
1619,649,1303,655
1620,649,1303,655
1621,649,1303,655
1622,649,1303,655
1623,649,1303,655
1624,649,1303,655
1625,649,1303,655
1626,649,1303,655
1627,649,1303,655
1628,649,1303,655
1629,649,1303,655
1630,649,1303,655
1631,649,1303,655
1632,649,1303,655
1633,649,1303,655
1634,649,1303,655
1635,649,1303,655
1636,649,1303,655
1637,649,1303,655
1638,649,1303,655
1639,649,1303,655
1640,649,1303,655
1641,649,1303,655
1642,649,1303,655
1643,649,1303,655
1644,649,1303,655
1645,649,1303,655
1646,649,1303,655
1647,649,1303,655
1648,649,1303,655
1649,649,1303,655
1650,649,1303,655
1651,649,1303,655
1652,649,1303,655
1653,649,1303,655
1654,649,1303,655
1655,649,1303,655
1656,649,1303,655
1657,649,1303,655
1658,649,1303,655
1659,649,1303,655
1660,649,1303,655
1661,649,1303,655
1662,649,1303,655
1663,649,1303,655
1664,649,1303,655
1665,649,1303,655
1666,649,1303,655
1667,649,1303,655
1668,649,1303,655
1669,649,1303,655
1670,649,1303,655
1671,649,1303,655
1672,649,1303,655
1673,649,1303,655
1674,649,1303,655
1675,649,1303,655
1676,649,1303,655
1677,649,1303,655
1678,649,1303,655
1679,649,1303,655
1680,649,1303,655
1681,649,1303,655
1682,649,1303,655
1683,649,1303,655
1684,649,1303,655
1685,649,1303,655
1686,649,1303,655
1687,649,1303,655
1688,649,1303,655
1689,649,1303,655
1690,649,1303,655
1691,649,1303,655
1692,649,1303,655
1693,649,1303,655
1694,649,1303,655
1695,649,1303,655
1696,649,1303,655
1697,649,1303,655
1698,649,1303,655
1699,649,1303,655
1700,649,1303,655
1701,649,1303,655
1702,649,1303,655
1703,649,1303,655
1704,649,1303,655
1705,649,1303,655
1706,649,1303,655
1707,649,1303,655
1708,649,1303,655
1709,649,1303,655
1710,649,1303,655
1711,649,1303,655
1712,649,1303,655
1713,649,1303,655
1714,649,1303,655
1715,649,1303,655
1716,649,1303,655
1717,649,1303,655
1718,649,1303,655
1719,649,1303,655
1720,649,1303,655
1721,649,1303,655
1722,649,1303,655
1723,649,1303,655
1724,649,1303,655
1725,649,1303,655
1726,649,1303,655
1727,649,1303,655
1728,649,1303,655
1729,649,1303,655
1730,649,1303,655
1731,649,1303,655
1732,649,1303,655
1733,649,1303,655
1734,649,1303,655
1735,649,1303,655
1736,649,1303,655
1737,649,1303,655
1738,649,1303,655
1739,649,1303,655
1740,649,1303,655
1741,649,1303,655
1742,649,1303,655
1743,649,1303,655
1744,649,1303,655
1745,649,1303,655
1746,649,1303,655
1747,649,1303,655
1748,649,1303,655
1749,649,1303,655
1750,649,1303,655
1751,649,1303,655
1752,649,1303,655
1753,649,1303,655
1754,649,1303,655
1755,649,1303,655
1756,649,1303,655
1757,649,1303,655
1758,649,1303,655
1759,649,1303,655
1760,649,1303,655
1761,649,1303,655
1762,649,1303,655
1763,649,1303,655
1764,649,1303,655
1765,649,1303,655
1766,649,1303,655
1767,649,1303,655
1768,649,1303,655
1769,649,1303,655
1770,649,1303,655
1771,649,1303,655
1772,649,1303,655
1773,649,1303,655
1774,649,1303,655
1775,649,1303,655
1776,649,1303,655
1777,649,1303,655
1778,649,1303,655
1779,649,1303,655
1780,649,1303,655
1781,649,1303,655
1782,649,1303,655
1783,649,1303,655
1784,649,1303,655
1785,649,1303,655
1786,649,1303,655
1787,649,1303,655
1788,649,1303,655
1789,649,1303,655
1790,649,1303,655
1791,649,1303,655
1792,649,1303,655
1793,649,1303,655
1794,649,1303,655
1795,649,1303,655
1796,649,1303,655
1797,649,1303,655
1798,649,1303,655
1799,649,1303,655
1800,649,1303,655
1801,649,1303,655
1802,649,1303,655
1803,649,1303,655
1804,649,1303,655
1805,649,1303,655
1806,649,1303,655
1807,649,1303,655
1808,649,1303,655
1809,649,1303,655
1810,649,1303,655
1811,649,1303,655
1812,649,1303,655
1813,649,1303,655
1814,649,1303,655
1815,649,1303,655
1816,649,1303,655
1817,649,1303,655
1818,649,1303,655
1819,649,1303,655
1820,649,1303,655
1821,649,1303,655
1822,649,1303,655
1823,649,1303,655
1824,649,1303,655
1825,649,1303,655
1826,649,1303,655
1827,649,1303,655
1828,649,1303,655
1829,649,1303,655
1830,649,1303,655
1831,649,1303,655
1832,649,1303,655
1833,649,1303,655
1834,649,1303,655
1835,649,1303,655
1836,649,1303,655
1837,649,1303,655
1838,649,1303,655
1839,649,1303,655
1840,649,1303,655
1841,649,1303,655
1842,649,1303,655
1843,649,1303,655
1844,649,1303,655
1845,649,1303,655
1846,649,1303,655
1847,649,1303,655
1848,649,1303,655
1849,649,1303,655
1850,649,1303,655
1851,649,1303,655
1852,649,1303,655
1853,649,1303,655
1854,649,1303,655
1855,649,1303,655
1856,649,1303,655
1857,649,1303,655
1858,649,1303,655
1859,649,1303,655
1860,649,1303,655
1861,649,1303,655
1862,649,1303,655
1863,649,1303,655
1864,649,1303,655
1865,649,1303,655
1866,649,1303,655
1867,649,1303,655
1868,649,1303,655
1869,649,1303,655
1870,649,1303,655
1871,649,1303,655
1872,649,1303,655
1873,649,1303,655
1874,649,1303,655
1875,649,1303,655
1876,649,1303,655
1877,649,1303,655
1878,649,1303,655
1879,649,1303,655
1880,649,1303,655
1881,649,1303,655
1882,649,1303,655
1883,649,1303,655
1884,649,1303,655
1885,649,1303,655
1886,649,1303,655
1887,649,1303,655
1888,649,1303,655
1889,649,1303,655
1890,649,1303,655
1891,649,1303,655
1892,649,1303,655
1893,649,1303,655
1894,649,1303,655
1895,649,1303,655
1896,649,1303,655
1897,649,1303,655
1898,649,1303,655
1899,649,1303,655
1900,649,1303,655
1901,649,1303,655
1902,649,1303,655
1903,649,1303,655
1904,649,1303,655
1905,649,1303,655
1906,649,1303,655
1907,649,1303,655
1908,649,1303,655
1909,649,1303,655
1910,649,1303,655
1911,649,1303,655
1912,649,1303,655
1913,649,1303,655
1914,649,1303,655
1915,649,1303,655
1916,649,1303,655
1917,649,1303,655
1918,649,1303,655
1919,649,1303,655
1920,649,1303,655
1921,649,1303,655
1922,649,1303,655
1923,649,1303,655
1924,649,1303,655
1925,649,1303,655
1926,649,1303,655
1927,649,1303,655
1928,649,1303,655
1929,649,1303,655
1930,649,1303,655
1931,649,1303,655
1932,649,1303,655
1933,649,1303,655
1934,649,1303,655
1935,649,1303,655
1936,649,1303,655
1937,649,1303,655
1938,649,1303,655
1939,649,1303,655
1940,649,1303,655
1941,649,1303,655
1942,649,1303,655
1943,649,1303,655
1944,649,1303,655
1945,649,1303,655
1946,649,1303,655
1947,649,1303,655
1948,649,1303,655
1949,649,1303,655
1950,649,1303,655
1951,649,1303,655
1952,649,1303,655
1953,649,1303,655
1954,649,1303,655
1955,649,1303,655
1956,649,1303,655
1957,649,1303,655
1958,649,1303,655
1959,649,1303,655
1960,649,1303,655
1961,649,1303,655
1962,649,1303,655
1963,649,1303,655
1964,649,1303,655
1965,649,1303,655
1966,649,1303,655
1967,649,1303,655
1968,649,1303,655
1969,649,1303,655
1970,649,1303,655
1971,649,1303,655
1972,649,1303,655
1973,649,1303,655
1974,649,1303,655
1975,649,1303,655
1976,649,1303,655
1977,649,1303,655
1978,649,1303,655
1979,649,1303,655
1980,649,1303,655
1981,649,1303,655
1982,649,1303,655
1983,649,1303,655
1984,649,1303,655
1985,649,1303,655
1986,649,1303,655
1987,649,1303,655
1988,649,1303,655
1989,649,1303,655
1990,649,1303,655
1991,649,1303,655
1992,649,1303,655
1993,649,1303,655
1994,649,1303,655
1995,649,1303,655
1996,649,1303,655
1997,649,1303,655
1998,649,1303,655
1999,649,1303,655
