y,left_x,right_x,width
580,883,2187,1305
581,883,2187,1305
582,883,2187,1305
583,883,2187,1305
584,883,2187,1305
585,883,2187,1305
586,883,2187,1305
587,883,2187,1305
588,883,2187,1305
589,883,2187,1305
590,883,2187,1305
591,883,2187,1305
592,883,2187,1305
593,883,2187,1305
594,883,2187,1305
595,883,2187,1305
596,883,2187,1305
597,883,2187,1305
598,883,2187,1305
599,883,2187,1305
600,883,2187,1305
601,883,2187,1305
602,883,2187,1305
603,883,2187,1305
604,883,2187,1305
605,883,2187,1305
606,883,2187,1305
607,883,2187,1305
608,883,2187,1305
609,883,2187,1305
610,883,2187,1305
611,883,2187,1305
612,883,2187,1305
613,883,2187,1305
614,883,2187,1305
615,883,2187,1305
616,883,2187,1305
617,883,2187,1305
618,883,2187,1305
619,883,2187,1305
620,883,2187,1305
621,883,2187,1305
622,883,2187,1305
623,883,2187,1305
624,883,2187,1305
625,883,2187,1305
626,883,2187,1305
627,883,2187,1305
628,883,2187,1305
629,883,2187,1305
630,883,2187,1305
631,883,2187,1305
632,883,2187,1305
633,883,2187,1305
634,883,2187,1305
635,883,2187,1305
636,883,2187,1305
637,883,2187,1305
638,883,2187,1305
639,883,2187,1305
640,883,2187,1305
641,883,2187,1305
642,883,2187,1305
643,883,2187,1305
644,883,2187,1305
645,883,2187,1305
646,883,2187,1305
647,883,2187,1305
648,883,2187,1305
649,883,2187,1305
650,883,2187,1305
651,883,2187,1305
652,883,2187,1305
653,883,2187,1305
654,883,2187,1305
655,883,2187,1305
656,883,2187,1305
657,883,2187,1305
658,883,2187,1305
659,883,2187,1305
660,883,2187,1305
661,883,2187,1305
662,883,2187,1305
663,883,2187,1305
664,883,2187,1305
665,883,2187,1305
666,883,2187,1305
667,883,2187,1305
668,883,2187,1305
669,883,2187,1305
670,883,2187,1305
671,883,2187,1305
672,883,2187,1305
673,883,2187,1305
674,883,2187,1305
675,883,2187,1305
676,883,2187,1305
677,883,2187,1305
678,883,2187,1305
679,883,2187,1305
680,883,2187,1305
681,883,2187,1305
682,883,2187,1305
683,883,2187,1305
684,883,2187,1305
685,883,2187,1305
686,883,2187,1305
687,883,2187,1305
688,883,2187,1305
689,883,2187,1305
690,883,2187,1305
691,883,2187,1305
692,883,2187,1305
693,883,2187,1305
694,883,2187,1305
695,883,2187,1305
696,883,2187,1305
697,883,2187,1305
698,883,2187,1305
699,883,2187,1305
700,883,2187,1305
701,883,2187,1305
702,883,2187,1305
703,883,2187,1305
704,883,2187,1305
705,883,2187,1305
706,883,2187,1305
707,883,2187,1305
708,883,2187,1305
709,883,2187,1305
710,883,2187,1305
711,883,2187,1305
712,883,2187,1305
713,883,2187,1305
714,883,2187,1305
715,883,2187,1305
716,883,2187,1305
717,883,2187,1305
718,883,2187,1305
719,883,2187,1305
720,883,2187,1305
721,883,2187,1305
722,883,2187,1305
723,883,2187,1305
724,883,2187,1305
725,883,2187,1305
726,883,2187,1305
727,883,2187,1305
728,883,2187,1305
729,883,2187,1305
730,883,2187,1305
731,883,2187,1305
732,883,2187,1305
733,883,2187,1305
734,883,2187,1305
735,883,2187,1305
736,883,2187,1305
737,883,2187,1305
738,883,2187,1305
739,883,2187,1305
740,883,2187,1305
741,883,2187,1305
742,883,2187,1305
743,883,2187,1305
744,883,2187,1305
745,883,2187,1305
746,883,2187,1305
747,883,2187,1305
748,883,2187,1305
749,883,2187,1305
750,883,2187,1305
751,883,2187,1305
752,883,2187,1305
753,883,2187,1305
754,883,2187,1305
755,883,2187,1305
756,883,2187,1305
757,883,2187,1305
758,883,2187,1305
759,883,2187,1305
760,883,2187,1305
761,883,2187,1305
762,883,2187,1305
763,883,2187,1305
764,883,2187,1305
765,883,2187,1305
766,883,2187,1305
767,883,2187,1305
768,883,2187,1305
769,883,2187,1305
770,883,2187,1305
771,883,2187,1305
772,883,2187,1305
773,883,2187,1305
774,883,2187,1305
775,883,2187,1305
776,883,2187,1305
777,883,2187,1305
778,883,2187,1305
779,883,2187,1305
780,883,2187,1305
781,883,2187,1305
782,883,2187,1305
783,883,2187,1305
784,883,2187,1305
785,883,2187,1305
786,883,2187,1305
787,883,2187,1305
788,883,2187,1305
789,883,2187,1305
790,883,2187,1305
791,883,2187,1305
792,883,2187,1305
793,883,2187,1305
794,883,2187,1305
795,883,2187,1305
796,883,2187,1305
797,883,2187,1305
798,883,2187,1305
799,883,2187,1305
800,883,2187,1305
801,883,2187,1305
802,883,2187,1305
803,883,2187,1305
804,883,2187,1305
805,883,2187,1305
806,883,2187,1305
807,883,2187,1305
808,883,2187,1305
809,883,2187,1305
810,883,2187,1305
811,883,2187,1305
812,883,2187,1305
813,883,2187,1305
814,883,2187,1305
815,883,2187,1305
816,883,2187,1305
817,883,2187,1305
818,883,2187,1305
819,883,2187,1305
820,883,2187,1305
821,883,2187,1305
822,883,2187,1305
823,883,2187,1305
824,883,2187,1305
825,883,2187,1305
826,883,2187,1305
827,883,2187,1305
828,883,2187,1305
829,883,2187,1305
830,883,2187,1305
831,883,2187,1305
832,883,2187,1305
833,883,2187,1305
834,883,2187,1305
835,883,2187,1305
836,883,2187,1305
837,883,2187,1305
838,883,2187,1305
839,883,2187,1305
840,883,2187,1305
841,883,2187,1305
842,883,2187,1305
843,883,2187,1305
844,883,2187,1305
845,883,2187,1305
846,883,2187,1305
847,883,2187,1305
848,883,2187,1305
849,883,2187,1305
850,883,2187,1305
851,883,2187,1305
852,883,2187,1305
853,883,2187,1305
854,883,2187,1305
855,883,2187,1305
856,883,2187,1305
857,883,2187,1305
858,883,2187,1305
859,883,2187,1305
860,883,2187,1305
861,883,2187,1305
862,883,2187,1305
863,883,2187,1305
864,883,2187,1305
865,883,2187,1305
866,883,2187,1305
867,883,2187,1305
868,883,2187,1305
869,883,2187,1305
870,883,2187,1305
871,883,2187,1305
872,883,2187,1305
873,883,2187,1305
874,883,2187,1305
875,883,2187,1305
876,883,2187,1305
877,883,2187,1305
878,883,2187,1305
879,883,2187,1305
880,883,2187,1305
881,883,2187,1305
882,883,2187,1305
883,883,2187,1305
884,883,2187,1305
885,883,2187,1305
886,883,2187,1305
887,883,2187,1305
888,883,2187,1305
889,883,2187,1305
890,883,2187,1305
891,883,2187,1305
892,883,2187,1305
893,883,2187,1305
894,883,2187,1305
895,883,2187,1305
896,883,2187,1305
897,883,2187,1305
898,883,2187,1305
899,883,2187,1305
900,883,2187,1305
901,883,2187,1305
902,883,2187,1305
903,883,2187,1305
904,883,2187,1305
905,883,2187,1305
906,883,2187,1305
907,883,2187,1305
908,883,2187,1305
909,883,2187,1305
910,883,2187,1305
911,883,2187,1305
912,883,2187,1305
913,883,2187,1305
914,883,2187,1305
915,883,2187,1305
916,883,2187,1305
917,883,2187,1305
918,883,2187,1305
919,883,2187,1305
920,883,2187,1305
921,883,2187,1305
922,883,2187,1305
923,883,2187,1305
924,883,2187,1305
925,883,2187,1305
926,883,2187,1305
927,883,2187,1305
928,883,2187,1305
929,883,2187,1305
930,883,2187,1305
931,883,2187,1305
932,883,2187,1305
933,883,2187,1305
934,883,2187,1305
935,883,2187,1305
936,883,2187,1305
937,883,2187,1305
938,883,2187,1305
939,883,2187,1305
940,883,2187,1305
941,883,2187,1305
942,883,2187,1305
943,883,2187,1305
944,883,2187,1305
945,883,2187,1305
946,883,2187,1305
947,883,2187,1305
948,883,2187,1305
949,883,2187,1305
950,883,2187,1305
951,883,2187,1305
952,883,2187,1305
953,883,2187,1305
954,883,2187,1305
955,883,2187,1305
956,883,2187,1305
957,883,2187,1305
958,883,2187,1305
959,883,2187,1305
960,883,2187,1305
961,883,2187,1305
962,883,2187,1305
963,883,2187,1305
964,883,2187,1305
965,883,2187,1305
966,883,2187,1305
967,883,2187,1305
968,883,2187,1305
969,883,2187,1305
970,883,2187,1305
971,883,2187,1305
972,883,2187,1305
973,883,2187,1305
974,883,2187,1305
975,883,2187,1305
976,883,2187,1305
977,883,2187,1305
978,883,2187,1305
979,883,2187,1305
980,883,2187,1305
981,883,2187,1305
982,883,2187,1305
983,883,2187,1305
984,883,2187,1305
985,883,2187,1305
986,883,2187,1305
987,883,2187,1305
988,883,2187,1305
989,883,2187,1305
990,883,2187,1305
991,883,2187,1305
992,883,2187,1305
993,883,2187,1305
994,883,2187,1305
995,883,2187,1305
996,883,2187,1305
997,883,2187,1305
998,883,2187,1305
999,883,2187,1305
1000,883,2187,1305
1001,883,2187,1305
1002,883,2187,1305
1003,883,2187,1305
1004,883,2187,1305
1005,883,2187,1305
1006,883,2187,1305
1007,883,2187,1305
1008,883,2187,1305
1009,883,2187,1305
1010,883,2187,1305
1011,883,2187,1305
1012,883,2187,1305
1013,883,2187,1305
1014,883,2187,1305
1015,883,2187,1305
1016,883,2187,1305
1017,883,2187,1305
1018,883,2187,1305
1019,883,2187,1305
1020,883,2187,1305
1021,883,2187,1305
1022,883,2187,1305
1023,883,2187,1305
1024,883,2187,1305
1025,883,2187,1305
1026,883,2187,1305
1027,883,2187,1305
1028,883,2187,1305
1029,883,2187,1305
1030,883,2187,1305
1031,883,2187,1305
1032,883,2187,1305
1033,883,2187,1305
1034,883,2187,1305
1035,883,2187,1305
1036,883,2187,1305
1037,883,2187,1305
1038,883,2187,1305
1039,883,2187,1305
1040,883,2187,1305
1041,883,2187,1305
1042,883,2187,1305
1043,883,2187,1305
1044,883,2187,1305
1045,883,2187,1305
1046,883,2187,1305
1047,883,2187,1305
1048,883,2187,1305
1049,883,2187,1305
1050,883,2187,1305
1051,883,2187,1305
1052,883,2187,1305
1053,883,2187,1305
1054,883,2187,1305
1055,883,2187,1305
1056,883,2187,1305
1057,883,2187,1305
1058,883,2187,1305
1059,883,2187,1305
1060,883,2187,1305
1061,883,2187,1305
1062,883,2187,1305
1063,883,2187,1305
1064,883,2187,1305
1065,883,2187,1305
1066,883,2187,1305
1067,883,2187,1305
1068,883,2187,1305
1069,883,2187,1305
1070,883,2187,1305
1071,883,2187,1305
1072,883,2187,1305
1073,883,2187,1305
1074,883,2187,1305
1075,883,2187,1305
1076,883,2187,1305
1077,883,2187,1305
1078,883,2187,1305
1079,883,2187,1305
1080,883,2187,1305
1081,883,2187,1305
1082,883,2187,1305
1083,883,2187,1305
1084,883,2187,1305
1085,883,2187,1305
1086,883,2187,1305
1087,883,2187,1305
1088,883,2187,1305
1089,883,2187,1305
1090,883,2187,1305
1091,883,2187,1305
1092,883,2187,1305
1093,883,2187,1305
1094,883,2187,1305
1095,883,2187,1305
1096,883,2187,1305
1097,883,2187,1305
1098,883,2187,1305
1099,883,2187,1305
1100,883,2187,1305
1101,883,2187,1305
1102,883,2187,1305
1103,883,2187,1305
1104,883,2187,1305
1105,883,2187,1305
1106,883,2187,1305
1107,883,2187,1305
1108,883,2187,1305
1109,883,2187,1305
1110,883,2187,1305
1111,883,2187,1305
1112,883,2187,1305
1113,883,2187,1305
1114,883,2187,1305
1115,883,2187,1305
1116,883,2187,1305
1117,883,2187,1305
1118,883,2187,1305
1119,883,2187,1305
1120,883,2187,1305
1121,883,2187,1305
1122,883,2187,1305
1123,883,2187,1305
1124,883,2187,1305
1125,883,2187,1305
1126,883,2187,1305
1127,883,2187,1305
1128,883,2187,1305
1129,883,2187,1305
1130,883,2187,1305
1131,883,2187,1305
1132,883,2187,1305
1133,883,2187,1305
1134,883,2187,1305
1135,883,2187,1305
1136,883,2187,1305
1137,883,2187,1305
1138,883,2187,1305
1139,883,2187,1305
1140,883,2187,1305
1141,883,2187,1305
1142,883,2187,1305
1143,883,2187,1305
1144,883,2187,1305
1145,883,2187,1305
1146,883,2187,1305
1147,883,2187,1305
1148,883,2187,1305
1149,883,2187,1305
1150,883,2187,1305
1151,883,2187,1305
1152,883,2187,1305
1153,883,2187,1305
1154,883,2187,1305
1155,883,2187,1305
1156,883,2187,1305
1157,883,2187,1305
1158,883,2187,1305
1159,883,2187,1305
1160,883,2187,1305
1161,883,2187,1305
1162,883,2187,1305
1163,883,2187,1305
1164,883,2187,1305
1165,883,2187,1305
1166,883,2187,1305
1167,883,2187,1305
1168,883,2187,1305
1169,883,2187,1305
1170,883,2187,1305
1171,883,2187,1305
1172,883,2187,1305
1173,883,2187,1305
1174,883,2187,1305
1175,883,2187,1305
1176,883,2187,1305
1177,883,2187,1305
1178,883,2187,1305
1179,883,2187,1305
1180,883,2187,1305
1181,883,2187,1305
1182,883,2187,1305
1183,883,2187,1305
1184,883,2187,1305
1185,883,2187,1305
1186,883,2187,1305
1187,883,2187,1305
1188,883,2187,1305
1189,883,2187,1305
1190,883,2187,1305
1191,883,2187,1305
1192,883,2187,1305
1193,883,2187,1305
1194,883,2187,1305
1195,883,2187,1305
1196,883,2187,1305
1197,883,2187,1305
1198,883,2187,1305
1199,883,2187,1305
1200,883,2187,1305
1201,883,2187,1305
1202,883,2187,1305
1203,883,2187,1305
1204,883,2187,1305
1205,883,2187,1305
1206,883,2187,1305
1207,883,2187,1305
1208,883,2187,1305
1209,883,2187,1305
1210,883,2187,1305
1211,883,2187,1305
1212,883,2187,1305
1213,883,2187,1305
1214,883,2187,1305
1215,883,2187,1305
1216,883,2187,1305
1217,883,2187,1305
1218,883,2187,1305
1219,883,2187,1305
1220,883,2187,1305
1221,883,2187,1305
1222,883,2187,1305
1223,883,2187,1305
1224,883,2187,1305
1225,883,2187,1305
1226,883,2187,1305
1227,883,2187,1305
1228,883,2187,1305
1229,883,2187,1305
1230,883,2187,1305
1231,883,2187,1305
1232,883,2187,1305
1233,883,2187,1305
1234,883,2187,1305
1235,883,2187,1305
1236,883,2187,1305
1237,883,2187,1305
1238,883,2187,1305
1239,883,2187,1305
1240,883,2187,1305
1241,883,2187,1305
1242,883,2187,1305
1243,883,2187,1305
1244,883,2187,1305
1245,883,2187,1305
1246,883,2187,1305
1247,883,2187,1305
1248,883,2187,1305
1249,883,2187,1305
1250,883,2187,1305
1251,883,2187,1305
1252,883,2187,1305
1253,883,2187,1305
1254,883,2187,1305
1255,883,2187,1305
1256,883,2187,1305
1257,883,2187,1305
1258,883,2187,1305
1259,883,2187,1305
1260,883,2187,1305
1261,883,2187,1305
1262,883,2187,1305
1263,883,2187,1305
1264,883,2187,1305
1265,883,2187,1305
1266,883,2187,1305
1267,883,2187,1305
1268,883,2187,1305
1269,883,2187,1305
1270,883,2187,1305
1271,883,2187,1305
1272,883,2187,1305
1273,883,2187,1305
1274,883,2187,1305
1275,883,2187,1305
1276,883,2187,1305
1277,883,2187,1305
1278,883,2187,1305
1279,883,2187,1305
1280,883,2187,1305
1281,883,2187,1305
1282,883,2187,1305
1283,883,2187,1305
1284,883,2187,1305
1285,883,2187,1305
1286,883,2187,1305
1287,883,2187,1305
1288,883,2187,1305
1289,883,2187,1305
1290,883,2187,1305
1291,883,2187,1305
1292,883,2187,1305
1293,883,2187,1305
1294,883,2187,1305
1295,883,2187,1305
1296,883,2187,1305
1297,883,2187,1305
1298,883,2187,1305
1299,883,2187,1305
1300,883,2187,1305
1301,883,2187,1305
1302,883,2187,1305
1303,883,2187,1305
1304,883,2187,1305
1305,883,2187,1305
1306,883,2187,1305
1307,883,2187,1305
1308,883,2187,1305
1309,883,2187,1305
1310,883,2187,1305
1311,883,2187,1305
1312,883,2187,1305
1313,883,2187,1305
1314,883,2187,1305
1315,883,2187,1305
1316,883,2187,1305
1317,883,2187,1305
1318,883,2187,1305
1319,883,2187,1305
1320,883,2187,1305
1321,883,2187,1305
1322,883,2187,1305
1323,883,2187,1305
1324,883,2187,1305
1325,883,2187,1305
1326,883,2187,1305
1327,883,2187,1305
1328,883,2187,1305
1329,883,2187,1305
1330,883,2187,1305
1331,883,2187,1305
1332,883,2187,1305
1333,883,2187,1305
1334,883,2187,1305
1335,883,2187,1305
1336,883,2187,1305
1337,883,2187,1305
1338,883,2187,1305
1339,883,2187,1305
1340,883,2187,1305
1341,883,2187,1305
1342,883,2187,1305
1343,883,2187,1305
1344,883,2187,1305
1345,883,2187,1305
1346,883,2187,1305
1347,883,2187,1305
1348,883,2187,1305
1349,883,2187,1305
1350,883,2187,1305
1351,883,2187,1305
1352,883,2187,1305
1353,883,2187,1305
1354,883,2187,1305
1355,883,2187,1305
1356,883,2187,1305
1357,883,2187,1305
1358,883,2187,1305
1359,883,2187,1305
1360,883,2187,1305
1361,883,2187,1305
1362,883,2187,1305
1363,883,2187,1305
1364,883,2187,1305
1365,883,2187,1305
1366,883,2187,1305
1367,883,2187,1305
1368,883,2187,1305
1369,883,2187,1305
1370,883,2187,1305
1371,883,2187,1305
1372,883,2187,1305
1373,883,2187,1305
1374,883,2187,1305
1375,883,2187,1305
1376,883,2187,1305
1377,883,2187,1305
1378,883,2187,1305
1379,883,2187,1305
1380,883,2187,1305
1381,883,2187,1305
1382,883,2187,1305
1383,883,2187,1305
1384,883,2187,1305
1385,883,2187,1305
1386,883,2187,1305
1387,883,2187,1305
1388,883,2187,1305
1389,883,2187,1305
1390,883,2187,1305
1391,883,2187,1305
1392,883,2187,1305
1393,883,2187,1305
1394,883,2187,1305
1395,883,2187,1305
1396,883,2187,1305
1397,883,2187,1305
1398,883,2187,1305
1399,883,2187,1305
1400,883,2187,1305
1401,883,2187,1305
1402,883,2187,1305
1403,883,2187,1305
1404,883,2187,1305
1405,883,2187,1305
1406,883,2187,1305
1407,883,2187,1305
1408,883,2187,1305
1409,883,2187,1305
1410,883,2187,1305
1411,883,2187,1305
1412,883,2187,1305
1413,883,2187,1305
1414,883,2187,1305
1415,883,2187,1305
1416,883,2187,1305
1417,883,2187,1305
1418,883,2187,1305
1419,883,2187,1305
1420,883,2187,1305
1421,883,2187,1305
1422,883,2187,1305
1423,883,2187,1305
1424,883,2187,1305
1425,883,2187,1305
1426,883,2187,1305
1427,883,2187,1305
1428,883,2187,1305
1429,883,2187,1305
1430,883,2187,1305
1431,883,2187,1305
1432,883,2187,1305
1433,883,2187,1305
1434,883,2187,1305
1435,883,2187,1305
1436,883,2187,1305
1437,883,2187,1305
1438,883,2187,1305
1439,883,2187,1305
1440,883,2187,1305
1441,883,2187,1305
1442,883,2187,1305
1443,883,2187,1305
1444,883,2187,1305
1445,883,2187,1305
1446,883,2187,1305
1447,883,2187,1305
1448,883,2187,1305
1449,883,2187,1305
1450,883,2187,1305
1451,883,2187,1305
1452,883,2187,1305
1453,883,2187,1305
1454,883,2187,1305
1455,883,2187,1305
1456,883,2187,1305
1457,883,2187,1305
1458,883,2187,1305
1459,883,2187,1305
1460,883,2187,1305
1461,883,2187,1305
1462,883,2187,1305
1463,883,2187,1305
1464,883,2187,1305
1465,883,2187,1305
1466,883,2187,1305
1467,883,2187,1305
1468,883,2187,1305
1469,883,2187,1305
1470,883,2187,1305
1471,883,2187,1305
1472,883,2187,1305
1473,883,2187,1305
1474,883,2187,1305
1475,883,2187,1305
1476,883,2187,1305
1477,883,2187,1305
1478,883,2187,1305
1479,883,2187,1305
1480,883,2187,1305
1481,883,2187,1305
1482,883,2187,1305
1483,883,2187,1305
1484,883,2187,1305
1485,883,2187,1305
1486,883,2187,1305
1487,883,2187,1305
1488,883,2187,1305
1489,883,2187,1305
1490,883,2187,1305
1491,883,2187,1305
1492,883,2187,1305
1493,883,2187,1305
1494,883,2187,1305
1495,883,2187,1305
1496,883,2187,1305
1497,883,2187,1305
1498,883,2187,1305
1499,883,2187,1305
1500,883,2187,1305
1501,883,2187,1305
1502,883,2187,1305
1503,883,2187,1305
1504,883,2187,1305
1505,883,2187,1305
1506,883,2187,1305
1507,883,2187,1305
1508,883,2187,1305
1509,883,2187,1305
1510,883,2187,1305
1511,883,2187,1305
1512,883,2187,1305
1513,883,2187,1305
1514,883,2187,1305
1515,883,2187,1305
1516,883,2187,1305
1517,883,2187,1305
1518,883,2187,1305
1519,883,2187,1305
1520,883,2187,1305
1521,883,2187,1305
1522,883,2187,1305
1523,883,2187,1305
1524,883,2187,1305
1525,883,2187,1305
1526,883,2187,1305
1527,883,2187,1305
1528,883,2187,1305
1529,883,2187,1305
1530,883,2187,1305
1531,883,2187,1305
1532,883,2187,1305
1533,883,2187,1305
1534,883,2187,1305
1535,883,2187,1305
1536,883,2187,1305
1537,883,2187,1305
1538,883,2187,1305
1539,883,2187,1305
1540,883,2187,1305
1541,883,2187,1305
1542,883,2187,1305
1543,883,2187,1305
1544,883,2187,1305
1545,883,2187,1305
1546,883,2187,1305
1547,883,2187,1305
1548,883,2187,1305
1549,883,2187,1305
1550,883,2187,1305
1551,883,2187,1305
1552,883,2187,1305
1553,883,2187,1305
1554,883,2187,1305
1555,883,2187,1305
1556,883,2187,1305
1557,883,2187,1305
1558,883,2187,1305
1559,883,2187,1305
1560,883,2187,1305
1561,883,2187,1305
1562,883,2187,1305
1563,883,2187,1305
1564,883,2187,1305
1565,883,2187,1305
1566,883,2187,1305
1567,883,2187,1305
1568,883,2187,1305
1569,883,2187,1305
1570,883,2187,1305
1571,883,2187,1305
1572,883,2187,1305
1573,883,2187,1305
1574,883,2187,1305
1575,883,2187,1305
1576,883,2187,1305
1577,883,2187,1305
1578,883,2187,1305
1579,883,2187,1305
1580,883,2187,1305
1581,883,2187,1305
1582,883,2187,1305
1583,883,2187,1305
1584,883,2187,1305
1585,883,2187,1305
1586,883,2187,1305
1587,883,2187,1305
1588,883,2187,1305
1589,883,2187,1305
1590,883,2187,1305
1591,883,2187,1305
1592,883,2187,1305
1593,883,2187,1305
1594,883,2187,1305
1595,883,2187,1305
1596,883,2187,1305
1597,883,2187,1305
1598,883,2187,1305
1599,883,2187,1305
1600,883,2187,1305
1601,883,2187,1305
1602,883,2187,1305
1603,883,2187,1305
1604,883,2187,1305
1605,883,2187,1305
1606,883,2187,1305
1607,883,2187,1305
1608,883,2187,1305
1609,883,2187,1305
1610,883,2187,1305
1611,883,2187,1305
1612,883,2187,1305
1613,883,2187,1305
1614,883,2187,1305
1615,883,2187,1305
1616,883,2187,1305
1617,883,2187,1305
1618,883,2187,1305
1619,883,2187,1305
1620,883,2187,1305
1621,883,2187,1305
1622,883,2187,1305
1623,883,2187,1305
1624,883,2187,1305
1625,883,2187,1305
1626,883,2187,1305
1627,883,2187,1305
1628,883,2187,1305
